femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,lastRefresh,hash,id,year
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,005,99005,Anderson (County),23029,,2023-05-22T03:41:22.800Z,b47810454393c8ccf451eb3388f72a5020c36a3b,c67f82ab-7cd6-4710-9cd9-a7c02be09f55,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,009,99009,Barren (County),23029,,2023-05-22T03:41:22.800Z,2953d7b8adf163cc1de662e06eb8f67ab1002dac,981c07e3-231e-48da-835d-e53a9f22053e,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,017,99017,Bourbon (County),23029,,2023-05-22T03:41:22.800Z,fecf137e0203ffb44e7d457cabc3dc68e1de4579,d7ec397f-11a2-40d7-8bf7-4f546a10efe0,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,021,99021,Boyle (County),23029,,2023-05-22T03:41:22.800Z,b30470db5d7b6242c55f0d752a3849240ff8a510,6c6cb7c0-602f-4064-b04a-0f8633350bfe,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,027,99027,Breckinridge (County),23029,,2023-05-22T03:41:22.800Z,43047a7555da590a049901b8c024d0c2b2452ed4,af2a725c-6eb0-477b-b839-408a140e390f,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,029,99029,Bullitt (County),23029,,2023-05-22T03:41:22.800Z,0e43457f6b9bcdc379f6eb5ea08d6e0563dbf3c0,c7da572e-5159-40a5-9f70-b959ee8b1bb1,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,031,99031,Butler (County),23029,,2023-05-22T03:41:22.800Z,7c21fa61392f7e075a74d630bf63af323fc404db,18e39d4a-c9f1-4589-9d97-c5723c3e2f47,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,033,99033,Caldwell (County),23029,,2023-05-22T03:41:22.800Z,44e93734e7bebb227b02705598767ef0e2aaacbd,77715a80-451e-42ba-b6c7-9d995560e91b,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,035,99035,Calloway (County),23029,,2023-05-22T03:41:22.800Z,274a51ec4d88b3bbf1145fdd3c65b550692e4607,71c57644-1b42-404f-a48d-f458f26b058a,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,039,99039,Carlisle (County),23029,,2023-05-22T03:41:22.800Z,d745ba4fdb31b422b9bc1641710891c0f2f71e13,37bf4432-287c-470d-a099-b50d13d9a39a,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,045,99045,Casey (County),23029,,2023-05-22T03:41:22.800Z,3eb8c3fe7f5e73ad68519de2c478220fb541f81c,567d42e0-7fad-4036-ba35-d8c99d40b804,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,047,99047,Christian (County),23029,,2023-05-22T03:41:22.800Z,3a7a4a8bbc1cb4bf972f22073c57ccc4734118db,58a84f14-eaeb-4a16-b604-3a6053056ecf,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,049,99049,Clark (County),23029,,2023-05-22T03:41:22.800Z,2f98e83319aeb6b4f88b63d6e41c4c3dd8798db5,2a5515f9-7135-4c88-bdd5-f96acd75ba62,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,051,99051,Clay (County),23029,,2023-05-22T03:41:22.800Z,34cb4b0c5dfc57a5851aaaae82875486ad76c54e,335e1774-08f3-475b-90dc-08d6b73ed76a,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,053,99053,Clinton (County),23029,,2023-05-22T03:41:22.800Z,855bd005a229d1c9c75e2c3b40b7a45ee2fe5cb6,a57f2811-7caf-4789-81e2-08dbb9f0f68d,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,055,99055,Crittenden (County),23029,,2023-05-22T03:41:22.800Z,4dbaed8d30099337bf59e987dbb9ee4479dd6467,06ff56e6-8739-4161-a425-1a077f47cdf1,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,057,99057,Cumberland (County),23029,,2023-05-22T03:41:22.800Z,391412042543443008ee60c25ff51319d84db15d,bcf3cd4e-5af7-4581-8c90-1dbdb041cc36,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,059,99059,Daviess (County),23029,,2023-05-22T03:41:22.800Z,6d66176d5563c5a88aab726bc85e24e8e9cc3f33,bc9e51e3-0c62-4513-931d-6b0aa54e2679,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,061,99061,Edmonson (County),23029,,2023-05-22T03:41:22.800Z,3cedf0e079cffa6683d9cd59c15343303f882931,fdc77a9f-2cae-4d3e-9e0b-ef28cc8932ee,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,065,99065,Estill (County),23029,,2023-05-22T03:41:22.800Z,7bec7584435eb845f8124a2657a48b03e0dda442,86c70e61-9ddd-499a-92dc-17c30f4ef34a,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,067,99067,Fayette (County),23029,,2023-05-22T03:41:22.800Z,357f0dfd510df8008cb47a8139d8f76943326c0d,af85012e-fcd0-4b03-b5dd-1d85393f8903,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,071,99071,Floyd (County),23029,,2023-05-22T03:41:22.800Z,086d490d422e2348de0a06247e1013b95c98214d,718480f7-dff4-4d0d-96ef-927a3a1e17b9,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,073,99073,Franklin (County),23029,,2023-05-22T03:41:22.800Z,2b8998a88b2b4394ced704eeeae17ca38ad1773c,0073273b-fc2f-431f-a477-b0e0f2a8c937,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,077,99077,Gallatin (County),23029,,2023-05-22T03:41:22.800Z,7b144202f4a0612111e49fde259759c62f75a285,05dc7ba2-9da9-4f5a-a6e5-1be0a396f8c1,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,079,99079,Garrard (County),23029,,2023-05-22T03:41:22.800Z,46d81e32449f1a56d5262cf96bb91f19e42df8a8,233927dc-d24f-4943-a90c-3661bf2b985d,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,081,99081,Grant (County),23029,,2023-05-22T03:41:22.800Z,95e41dd7f5d59af47349de2f071e7fc4093d6db8,93d82931-b325-41d3-94cb-876ecdd40f1e,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,083,99083,Graves (County),23029,,2023-05-22T03:41:22.800Z,02bd5ae3de96cbdf12d8f67ea047601875a95dce,3b81d8ea-dd02-4216-b4aa-0d82a77d04eb,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,085,99085,Grayson (County),23029,,2023-05-22T03:41:22.800Z,163499964cc16db3924589326bfd6acb956380a8,6544c0ab-e9ce-47e4-a083-9a4f87e9caa1,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,087,99087,Green (County),23029,,2023-05-22T03:41:22.800Z,6fe7c693ca952f681c23a3947aa31fbcfcc3c64e,2325ddda-1679-481b-b2db-5fb3ec38d5ac,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,091,99091,Hancock (County),23029,,2023-05-22T03:41:22.800Z,8d34d6375de2dfb9fb0025fab48bae90f03b4dea,cd311ff2-1ad4-4c1a-8511-df9b4503e7c0,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,093,99093,Hardin (County),23029,,2023-05-22T03:41:22.800Z,b231dd1624b0ba0e9d83744235258657d2095216,cc2aab89-5173-44ed-a5f4-5bde45633eab,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,097,99097,Harrison (County),23029,,2023-05-22T03:41:22.800Z,546b9a841c6194e40de8976a4d7f36dcd3526262,2311b650-a0fe-4b61-8850-59c0fa87837e,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,099,99099,Hart (County),23029,,2023-05-22T03:41:22.800Z,e5f7c520ac968690126c1112d2ca51ecd2352c33,193a7b84-e99f-444e-acbf-012d226e9a99,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,101,99101,Henderson (County),23029,,2023-05-22T03:41:22.800Z,5fff45acf37e946d4b5834dfa32d2bd5df0961e9,8a700448-555a-49a2-8ebb-cc517e1a2f47,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,103,99103,Henry (County),23029,,2023-05-22T03:41:22.800Z,70681f70e7c580b85bd9b7e388b9181ec894f8c0,87316f65-974e-467b-afce-812e685d3fec,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,105,99105,Hickman (County),23029,,2023-05-22T03:41:22.800Z,815bf5be450644569c7f8706c7fa71793ed1831f,c0df9ec7-ce8a-48e2-b679-7d2f72d7d6cb,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,107,99107,Hopkins (County),23029,,2023-05-22T03:41:22.800Z,7761216e6dc5d784e3f44778b9dcba058b39e6a4,6a8ac51c-6892-4753-9038-679b0ad662ed,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,109,99109,Jackson (County),23029,,2023-05-22T03:41:22.800Z,f5b80248e0a3fd57bf07eabc5b75d0bde3f83f79,4e01c44c-2886-4995-8b7f-41487582f93b,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,111,99111,Jefferson (County),23029,,2023-05-22T03:41:22.800Z,e310b4fa6d25aa078ac5ad1d10006a136022164e,70653517-1348-4d76-95f9-74915406b05a,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,113,99113,Jessamine (County),23029,,2023-05-22T03:41:22.800Z,5e56fa9d05612662a92f754dd28dfe7e2fcefa84,e5009402-6df5-482d-a4f7-c39e8241bf5f,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,115,99115,Johnson (County),23029,,2023-05-22T03:41:22.800Z,abb59479a0ba4fb820e1ba6fb52e9f9b895a0339,0d3e2d1d-a866-4b98-a372-a749951c0eb3,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,123,99123,Larue (County),23029,,2023-05-22T03:41:22.800Z,a2e2d964ec839f0d0f2f6ac394fd422d61378441,47b072c8-8c8a-4267-9dda-0af933613709,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,125,99125,Laurel (County),23029,,2023-05-22T03:41:22.800Z,cba83a1b39cbb9a7a624b00d4dec3475fe944907,d3fea35b-aa23-4c5c-a0fa-c00a77ae0bee,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,129,99129,Lee (County),23029,,2023-05-22T03:41:22.800Z,eccf1512db8aea973b99b63ddc04cd9179199db5,eb83eb67-54d6-4220-b733-465623ddaf77,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,137,99137,Lincoln (County),23029,,2023-05-22T03:41:22.800Z,5234228ee1f571ee8a97897cd42a1f0c0d3e13de,d1937e04-c53e-46de-aed6-1321edc06154,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,139,99139,Livingston (County),23029,,2023-05-22T03:41:22.800Z,0777cb4b9c638560791041ae450289e169aabc10,79d4bc31-c42e-4b71-a07b-36a0e68a4102,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,141,99141,Logan (County),23029,,2023-05-22T03:41:22.800Z,0d29aa2035223e91648075365e10cf30a0f58b7e,41ced397-4fc9-45fd-90d5-fae928c8d9c7,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,143,99143,Lyon (County),23029,,2023-05-22T03:41:22.800Z,a07ffc65c6097f1f3716027dd290cd8b757d983c,1dde1e92-38d9-4592-9738-d5f65d356639,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,145,99145,McCracken (County),23029,,2023-05-22T03:41:22.800Z,8f14a7fe1328364673aebb4475fc6100199d5e07,fd01dc07-a5ab-4a8a-ad34-8dbbaf279012,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,147,99147,McCreary (County),23029,,2023-05-22T03:41:22.800Z,c1109c45ae1da5e8efca1053ce5afb0c04792e6f,a60eee9d-6928-4a92-875a-fbf75d252ed0,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,149,99149,McLean (County),23029,,2023-05-22T03:41:22.800Z,ac5badd9a7aca142d20f13527fd7ab6278fadd4c,56ce0f9a-cf6a-4c55-915b-f4064c2f4d6a,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,151,99151,Madison (County),23029,,2023-05-22T03:41:22.800Z,8a924bd09bd4c05e2630f9f188c5a79ed9a6f9f2,ddb4ba14-8a50-4c45-a15a-606e8f8541b1,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,155,99155,Marion (County),23029,,2023-05-22T03:41:22.800Z,a15ce9c93bfd13ba0e48da000f1adb84a75a8259,83e2fbce-927c-4e34-9992-e95a790b232a,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,157,99157,Marshall (County),23029,,2023-05-22T03:41:22.800Z,bf1323676242ce5916f947d5d352884e4db1c092,fecddddd-a78e-4398-b8da-a81908655867,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,159,99159,Martin (County),23029,,2023-05-22T03:41:22.800Z,70e4981fbfb1452ff3e1f137b15ecafcc9228e1d,8cbd9bc9-864c-4d42-93b9-7c25e5e835e1,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,163,99163,Meade (County),23029,,2023-05-22T03:41:22.800Z,d03d5f18406db2c4a1c244e6af24c60638e69eb2,7d2fb89c-5e13-481c-9f4a-5ad82a36fae3,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,165,99165,Menifee (County),23029,,2023-05-22T03:41:22.800Z,14b24acfa864d1e891959b2bb1932ad5dcfa581f,1deb602f-dbe1-4180-86b9-f2aba2c866b9,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,167,99167,Mercer (County),23029,,2023-05-22T03:41:22.800Z,882f36ed585cdcbd6ab3269f6521ccc83b32e2f7,61abb67e-3ab4-4012-9bd3-318b3c134316,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,169,99169,Metcalfe (County),23029,,2023-05-22T03:41:22.800Z,0e3ff26c4d9d24a6117e9b49dd8b5a5cbae2df98,aa262466-bef9-4e11-abee-96cba7f2d7f1,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,171,99171,Monroe (County),23029,,2023-05-22T03:41:22.800Z,e265f27e5cabc0c1f8e0ee5c1c1428ad2b3dca2a,18da4661-be9d-4f73-9ac4-397d84a9a82c,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,177,99177,Muhlenberg (County),23029,,2023-05-22T03:41:22.800Z,eb3b04e9c570c53f58f8b656882a679ce16323ec,33487143-c808-47f8-99d6-26493141d618,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,179,99179,Nelson (County),23029,,2023-05-22T03:41:22.800Z,6d5de26253dbf213f50108e8a64acf70389ffd9a,1ef2580e-f0aa-4593-8a8f-e97590984695,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,181,99181,Nicholas (County),23029,,2023-05-22T03:41:22.800Z,c4efbd0acf9c52f7e2e8984f0fa0e2f0d4184764,f3d03ace-75f7-40d1-8883-dd4ac8d2d097,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,183,99183,Ohio (County),23029,,2023-05-22T03:41:22.800Z,a4cbe576b5878e115f6b012d0955e15e6a587096,b32bcc5e-95bb-4d01-96bb-70d0370a3ae8,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,187,99187,Owen (County),23029,,2023-05-22T03:41:22.800Z,61325bbd47c4aec99398e7653972d09fa79aa666,98076510-3831-419f-8b35-dd0109a2bbe3,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,189,99189,Owsley (County),23029,,2023-05-22T03:41:22.800Z,cb8cc2411c11ae3494a856c4fbe9e499343d00ed,356ae228-0fe6-4ed8-9550-c4c96423fd13,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,197,99197,Powell (County),23029,,2023-05-22T03:41:22.800Z,6074b56b66560c466ea5883a32167e82c8d2d7a9,9387ab76-fc0c-47b6-a7d9-381edc1a05ce,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,199,99199,Pulaski (County),23029,,2023-05-22T03:41:22.800Z,e73472ea6f6a52b2f022dc9ecd67d92bdc6b72f8,412f2f48-9ebe-494f-9db7-7dd87bf3d1aa,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,201,99201,Robertson (County),23029,,2023-05-22T03:41:22.800Z,1e890773f96338afb6c19ed316cb0fc04b1b7139,fd75b31b-2d13-4d74-8b9b-66197011d7c9,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,203,99203,Rockcastle (County),23029,,2023-05-22T03:41:22.800Z,bed52b1f904762b072f27770f3ca273cce25681d,09e809e0-6019-49f0-a265-61bb20ec6fa4,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,207,99207,Russell (County),23029,,2023-05-22T03:41:22.800Z,8459fdbcc127cbb12cfd5ab173d97ce4de17d98e,cba16a70-55e2-4005-9252-9a7c2b00fa3d,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,211,99211,Shelby (County),23029,,2023-05-22T03:41:22.800Z,efa858f509c703a6afa413654f862e71febfebb0,ee24fe7f-d5d3-48a6-bc6e-12694f20e21c,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,213,99213,Simpson (County),23029,,2023-05-22T03:41:22.800Z,eb8dd80bfa15fd4e0f0298f62c43b2ee6c97d6f9,2917260b-f31a-46be-8191-2eb95a2ab5c7,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,215,99215,Spencer (County),23029,,2023-05-22T03:41:22.800Z,364a593796134fae92617ffe75d5850d93c26b4a,3630f663-beda-47a8-88a7-3919db42668f,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,217,99217,Taylor (County),23029,,2023-05-22T03:41:22.800Z,f8abdb12f9141c779632aff5fa80bcadea83817b,a20460bb-89aa-4538-a4c3-abc2f0b2e0b4,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,219,99219,Todd (County),23029,,2023-05-22T03:41:22.800Z,0a9ab80371cca7393dab0d7fec1cda2fd31a5368,893ad96a-4c87-4b40-ab87-b3c2336ca6b0,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,221,99221,Trigg (County),23029,,2023-05-22T03:41:22.800Z,da1658c902289fbf4e31d3c19e861f4448b85bad,fb833817-6b4e-4879-9261-75d7837478a8,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,223,99223,Trimble (County),23029,,2023-05-22T03:41:22.800Z,f2342c651bd53a8f611101ac996cf7cd075dee78,e3a50fba-7879-4428-a67d-e9edfc57f18f,2023
DR-4702-KY,4702,KY,DR,2023-04-10 00:00:00+00:00,2023,Severe Storm,2023-03-03 00:00:00+00:00,2023-03-04 00:00:00+00:00,,False,21,225,99225,Union (County),23029,,2023-05-22T03:41:22.800Z,fbd934d485d41e1781f588debdcc34d17e908c8c,2ff0851e-03f8-425b-b1b4-5b285980e589,2023
